datetime,open,high,low,close,volume
2006-03-01,0.7425,0.7468,0.7417,0.7456,0
2006-03-02,0.7455,0.7488,0.7444,0.7484,0
2006-03-03,0.7484,0.7487,0.7421,0.7444,0
2006-03-06,0.7442,0.7486,0.7385,0.739,0
2006-03-07,0.7388,0.7407,0.732,0.7328,0
2006-03-08,0.7326,0.7363,0.7313,0.7345,0
2006-03-09,0.7347,0.7379,0.7326,0.7336,0
2006-03-10,0.7336,0.737,0.7302,0.7318,0
2006-03-13,0.731,0.7371,0.7307,0.7347,0
2006-03-14,0.7348,0.7384,0.7325,0.7377,0
2006-03-15,0.7376,0.7413,0.7366,0.7389,0
2006-03-16,0.739,0.7393,0.7338,0.7382,0
2006-03-17,0.7383,0.7386,0.7265,0.729,0
2006-03-20,0.7275,0.728,0.7178,0.7199,0
2006-03-21,0.7197,0.722,0.7147,0.719,0
2006-03-22,0.7188,0.7209,0.7152,0.7188,0
2006-03-23,0.7188,0.7216,0.7121,0.7138,0
2006-03-24,0.7133,0.7136,0.706,0.7102,0
2006-03-27,0.7088,0.7095,0.7036,0.7056,0
2006-03-28,0.706,0.7122,0.7042,0.705,0
2006-03-29,0.7051,0.7081,0.7015,0.7064,0
2006-03-30,0.7064,0.7161,0.7057,0.7143,0
2006-03-31,0.7146,0.7175,0.7108,0.7165,0
2006-04-03,0.7155,0.7187,0.7128,0.7156,0
2006-04-04,0.7156,0.7226,0.7114,0.7208,0
2006-04-05,0.7209,0.7294,0.72,0.7276,0
2006-04-06,0.7275,0.7333,0.726,0.73,0
2006-04-07,0.73,0.7345,0.7253,0.7261,0
2006-04-10,0.7261,0.7307,0.7255,0.7302,0
2006-04-11,0.7302,0.7342,0.7265,0.7329,0
2006-04-12,0.7333,0.7346,0.7291,0.7322,0
2006-04-13,0.7324,0.7339,0.7237,0.7277,0
2006-04-14,0.7278,0.7293,0.7268,0.7279,0
2006-04-17,0.7278,0.7387,0.727,0.7377,0
2006-04-18,0.7378,0.743,0.7366,0.7426,0
2006-04-19,0.7426,0.7484,0.7411,0.7468,0
2006-04-20,0.7469,0.747,0.7357,0.7368,0
2006-04-21,0.737,0.7464,0.7362,0.7441,0
2006-04-24,0.7469,0.7486,0.7419,0.7436,0
2006-04-25,0.7435,0.7484,0.7428,0.7454,0
2006-04-26,0.7456,0.7547,0.743,0.7525,0
2006-04-27,0.7526,0.7583,0.7491,0.7566,0
2006-04-28,0.7567,0.7609,0.7535,0.7595,0
2006-05-01,0.7588,0.764,0.7565,0.757,0
2006-05-02,0.7569,0.7637,0.7551,0.7604,0
2006-05-03,0.7603,0.7721,0.76,0.7696,0
2006-05-04,0.7695,0.7732,0.7651,0.7723,0
2006-05-05,0.7723,0.7747,0.7675,0.7719,0
2006-05-08,0.7728,0.7746,0.7675,0.7678,0
2006-05-09,0.7677,0.7745,0.7632,0.7742,0
2006-05-10,0.7747,0.7772,0.7709,0.774,0
2006-05-11,0.7741,0.7795,0.768,0.7755,0
2006-05-12,0.7754,0.7791,0.7698,0.7723,0
2006-05-15,0.7744,0.775,0.7594,0.7608,0
2006-05-16,0.7609,0.7694,0.7598,0.7669,0
2006-05-17,0.767,0.7727,0.7574,0.7579,0
2006-05-18,0.7578,0.7676,0.7574,0.7647,0
2006-05-19,0.7647,0.7656,0.7525,0.7585,0
2006-05-22,0.7563,0.7569,0.7466,0.7538,0
2006-05-23,0.7538,0.7596,0.7502,0.7509,0
2006-05-24,0.7513,0.7562,0.7491,0.7534,0
2006-05-25,0.7534,0.7623,0.7504,0.7617,0
2006-05-26,0.7617,0.7617,0.7558,0.7577,0
2006-05-29,0.7575,0.7597,0.7568,0.759,0
2006-05-30,0.759,0.7649,0.7566,0.7618,0
2006-05-31,0.7618,0.7655,0.7511,0.7522,0
2006-06-01,0.7523,0.7532,0.744,0.7462,0
2006-06-02,0.7463,0.7525,0.7445,0.751,0
2006-06-05,0.7508,0.7547,0.7467,0.748,0
2006-06-06,0.748,0.7487,0.7394,0.7411,0
2006-06-07,0.7411,0.7435,0.7391,0.7412,0
2006-06-08,0.7412,0.7467,0.7404,0.7426,0
2006-06-09,0.7426,0.7506,0.7412,0.748,0
2006-06-12,0.7485,0.7501,0.7442,0.7449,0
2006-06-13,0.7449,0.7452,0.7366,0.7379,0
2006-06-14,0.7379,0.7411,0.7344,0.738,0
2006-06-15,0.7379,0.743,0.7363,0.7422,0
2006-06-16,0.742,0.745,0.7373,0.7382,0
2006-06-19,0.7378,0.7389,0.7357,0.7363,0
2006-06-20,0.7361,0.7407,0.7359,0.7379,0
2006-06-21,0.738,0.7406,0.734,0.7395,0
2006-06-22,0.7395,0.7425,0.7321,0.7336,0
2006-06-23,0.7336,0.7355,0.7304,0.7316,0
2006-06-26,0.7315,0.7343,0.7292,0.732,0
2006-06-27,0.732,0.7354,0.7314,0.7324,0
2006-06-28,0.7325,0.7331,0.7269,0.7286,0
2006-06-29,0.7289,0.7404,0.7272,0.7383,0
2006-06-30,0.7383,0.7453,0.7381,0.7418,0
2006-07-03,0.743,0.7463,0.7411,0.7427,0
2006-07-04,0.7427,0.7472,0.7419,0.7451,0
2006-07-05,0.745,0.7477,0.7399,0.7416,0
2006-07-06,0.7416,0.7473,0.7408,0.7466,0
2006-07-07,0.7466,0.7534,0.7452,0.7519,0
2006-07-10,0.7514,0.7535,0.746,0.7474,0
2006-07-11,0.7475,0.7536,0.7466,0.7522,0
2006-07-12,0.7522,0.7557,0.7509,0.7525,0
2006-07-13,0.7522,0.7569,0.7515,0.7541,0
2006-07-14,0.7541,0.7551,0.748,0.7534,0
2006-07-17,0.7532,0.7539,0.7467,0.7477,0
2006-07-18,0.7476,0.7532,0.7445,0.7469,0
2006-07-19,0.747,0.7515,0.7405,0.7509,0
2006-07-20,0.751,0.7533,0.7489,0.7504,0
2006-07-21,0.7504,0.7545,0.749,0.7525,0
2006-07-24,0.7524,0.7554,0.7502,0.7545,0
2006-07-25,0.7543,0.7567,0.7518,0.753,0
2006-07-26,0.753,0.7623,0.7524,0.7609,0
2006-07-27,0.7608,0.7663,0.7602,0.7625,0
2006-07-28,0.7623,0.7687,0.7592,0.7672,0
2006-07-31,0.767,0.7672,0.7642,0.7655,0
2006-08-01,0.7653,0.7665,0.7596,0.7655,0
2006-08-02,0.7655,0.7684,0.7631,0.7646,0
2006-08-03,0.7644,0.7652,0.7585,0.7607,0
2006-08-04,0.7606,0.7675,0.7585,0.766,0
2006-08-07,0.7668,0.7669,0.7616,0.7627,0
2006-08-08,0.7627,0.7644,0.7586,0.7594,0
2006-08-09,0.7593,0.7669,0.7565,0.7646,0
2006-08-10,0.7647,0.7718,0.7643,0.7677,0
2006-08-11,0.7676,0.7704,0.7651,0.7673,0
2006-08-14,0.766,0.7685,0.759,0.76,0
2006-08-15,0.76,0.7657,0.7585,0.7652,0
2006-08-16,0.7651,0.7702,0.7627,0.769,0
2006-08-17,0.769,0.7692,0.7599,0.7614,0
2006-08-18,0.7615,0.7625,0.7562,0.7585,0
2006-08-21,0.7595,0.7649,0.7578,0.762,0
2006-08-22,0.7618,0.7642,0.7606,0.7624,0
2006-08-23,0.7624,0.7673,0.7616,0.7625,0
2006-08-24,0.7628,0.7647,0.7597,0.7615,0
2006-08-25,0.7614,0.7618,0.7551,0.7579,0
2006-08-28,0.7574,0.7602,0.7563,0.7589,0
2006-08-29,0.759,0.7648,0.7586,0.7633,0
2006-08-30,0.7644,0.7659,0.7613,0.7632,0
2006-08-31,0.7633,0.7651,0.7608,0.7639,0
2006-09-01,0.7638,0.7678,0.7621,0.7671,0
2006-09-04,0.7671,0.7722,0.7669,0.7707,0
2006-09-05,0.7707,0.7722,0.7683,0.7706,0
2006-09-06,0.7707,0.7713,0.7649,0.7662,0
2006-09-07,0.7662,0.7685,0.7576,0.7596,0
2006-09-08,0.7596,0.7598,0.7528,0.7546,0
2006-09-11,0.7531,0.7549,0.7501,0.7509,0
2006-09-12,0.751,0.7546,0.7501,0.7506,0
2006-09-13,0.7505,0.7543,0.7483,0.7539,0
2006-09-14,0.7537,0.7573,0.7511,0.7547,0
2006-09-15,0.7545,0.7566,0.7502,0.7528,0
2006-09-18,0.752,0.7561,0.7509,0.7554,0
2006-09-19,0.7554,0.7577,0.7505,0.7514,0
2006-09-20,0.7513,0.7549,0.7511,0.7528,0
2006-09-21,0.7529,0.7583,0.7522,0.7571,0
2006-09-22,0.7572,0.7578,0.7493,0.7513,0
2006-09-25,0.751,0.7544,0.749,0.7539,0
2006-09-26,0.7539,0.7558,0.7502,0.7513,0
2006-09-27,0.7513,0.7529,0.7472,0.7514,0
2006-09-28,0.7513,0.7517,0.7462,0.7486,0
2006-09-29,0.7485,0.7493,0.7434,0.7457,0
2006-10-02,0.7449,0.7494,0.7433,0.748,0
2006-10-03,0.7479,0.7485,0.7423,0.7429,0
2006-10-04,0.743,0.7465,0.7416,0.7455,0
2006-10-05,0.7454,0.7476,0.7439,0.7453,0
2006-10-06,0.7454,0.7483,0.7414,0.7426,0
2006-10-09,0.7429,0.745,0.7415,0.7441,0
2006-10-10,0.744,0.746,0.7425,0.7434,0
2006-10-11,0.7436,0.7459,0.7416,0.7423,0
2006-10-12,0.7426,0.7522,0.7416,0.752,0
2006-10-13,0.7521,0.753,0.7488,0.7509,0
2006-10-16,0.7507,0.7545,0.7492,0.7533,0
2006-10-17,0.7534,0.7553,0.7521,0.7524,0
2006-10-18,0.7523,0.7556,0.7523,0.7553,0
2006-10-19,0.7555,0.7599,0.7542,0.7585,0
2006-10-20,0.7587,0.7603,0.7573,0.7586,0
2006-10-23,0.7585,0.7613,0.7564,0.7569,0
2006-10-24,0.757,0.7588,0.7558,0.7583,0
2006-10-25,0.7584,0.7623,0.758,0.7606,0
2006-10-26,0.7607,0.7645,0.7605,0.7638,0
2006-10-27,0.7639,0.7695,0.7623,0.768,0
2006-10-30,0.7682,0.7702,0.7674,0.7689,0
2006-10-31,0.7688,0.7753,0.7671,0.7738,0
2006-11-01,0.7738,0.7766,0.7729,0.7743,0
2006-11-02,0.7745,0.775,0.7706,0.7735,0
2006-11-03,0.7738,0.7749,0.7684,0.7699,0
2006-11-06,0.7695,0.772,0.7669,0.7717,0
2006-11-07,0.7716,0.7761,0.7702,0.7722,0
2006-11-08,0.7725,0.7732,0.7677,0.77,0
2006-11-09,0.7702,0.7707,0.7644,0.7694,0
2006-11-10,0.7695,0.7696,0.766,0.7668,0
2006-11-13,0.7667,0.7677,0.7613,0.7628,0
2006-11-14,0.7625,0.7673,0.7625,0.7653,0
2006-11-15,0.7652,0.7663,0.763,0.7649,0
2006-11-16,0.7652,0.7694,0.7642,0.7662,0
2006-11-17,0.7663,0.7692,0.7642,0.7687,0
2006-11-20,0.7695,0.7706,0.7674,0.77,0
2006-11-21,0.7699,0.7714,0.7681,0.771,0
2006-11-22,0.7711,0.7763,0.7704,0.7747,0
2006-11-23,0.775,0.7757,0.7731,0.7735,0
2006-11-24,0.7738,0.7789,0.7736,0.7786,0
2006-11-27,0.7804,0.7813,0.7761,0.7777,0
2006-11-28,0.7776,0.7844,0.7774,0.7832,0
2006-11-29,0.7831,0.7853,0.7817,0.7827,0
2006-11-30,0.7829,0.7901,0.7823,0.7886,0
2006-12-01,0.7883,0.7926,0.7873,0.7887,0
2006-12-04,0.7904,0.7905,0.7847,0.7894,0
2006-12-05,0.7896,0.7896,0.7842,0.7856,0
2006-12-06,0.7857,0.7886,0.7835,0.7842,0
2006-12-07,0.784,0.7912,0.7838,0.7886,0
2006-12-08,0.7885,0.7929,0.7847,0.7853,0
2006-12-11,0.7848,0.7858,0.7812,0.7853,0
2006-12-12,0.7852,0.7874,0.7834,0.7868,0
2006-12-13,0.7867,0.7901,0.7825,0.7853,0
2006-12-14,0.7851,0.7874,0.7812,0.7826,0
2006-12-15,0.7825,0.7843,0.777,0.7814,0
2006-12-18,0.78,0.7835,0.778,0.78,0
2006-12-19,0.7801,0.7851,0.7799,0.784,0
2006-12-20,0.7842,0.7878,0.7822,0.7853,0
2006-12-21,0.7854,0.7867,0.7823,0.7843,0
2006-12-22,0.784,0.7875,0.7822,0.7832,0
2006-12-25,0.805,0.805,0.8049,0.8049,0
2006-12-26,0.7846,0.7862,0.7806,0.7815,0
2006-12-27,0.7816,0.7862,0.7809,0.785,0
2006-12-28,0.7849,0.7917,0.784,0.7901,0
2006-12-29,0.7903,0.7923,0.7852,0.7883,0
2007-01-02,0.7889,0.7968,0.7889,0.7958,0
2007-01-03,0.7959,0.7979,0.7905,0.7914,0
2007-01-04,0.7915,0.792,0.7828,0.7842,0
2007-01-05,0.7841,0.785,0.7782,0.7785,0
2007-01-08,0.7789,0.7821,0.778,0.7804,0
2007-01-09,0.7805,0.7833,0.7786,0.7798,0
2007-01-10,0.7799,0.781,0.7759,0.7774,0
2007-01-11,0.7772,0.7838,0.7767,0.7802,0
2007-01-12,0.7803,0.7836,0.778,0.7835,0
2007-01-15,0.783,0.7858,0.7826,0.7839,0
2007-01-16,0.7841,0.7852,0.7812,0.7816,0
2007-01-17,0.7817,0.787,0.7816,0.7866,0
2007-01-18,0.7867,0.7904,0.7858,0.7897,0
2007-01-19,0.79,0.7904,0.7861,0.7895,0
2007-01-22,0.7889,0.7905,0.7871,0.7873,0
2007-01-23,0.7875,0.7936,0.7872,0.7923,0
2007-01-24,0.7926,0.7927,0.779,0.7814,0
2007-01-25,0.7815,0.7818,0.7727,0.7728,0
2007-01-26,0.7729,0.7761,0.7718,0.7734,0
2007-01-29,0.7737,0.7742,0.7707,0.7727,0
2007-01-30,0.7728,0.7735,0.7701,0.7717,0
2007-01-31,0.7715,0.7768,0.7695,0.7762,0
2007-02-01,0.7764,0.7767,0.7734,0.774,0
2007-02-02,0.7741,0.7755,0.7714,0.7747,0
2007-02-05,0.7738,0.7768,0.7725,0.7756,0
2007-02-06,0.7758,0.7781,0.7741,0.7774,0
2007-02-07,0.7773,0.7795,0.7758,0.779,0
2007-02-08,0.7791,0.7818,0.7766,0.7814,0
2007-02-09,0.7815,0.782,0.7751,0.7762,0
2007-02-12,0.777,0.7775,0.7711,0.7717,0
2007-02-13,0.7716,0.7795,0.7707,0.7789,0
2007-02-14,0.7788,0.7849,0.7785,0.7832,0
2007-02-15,0.7833,0.7863,0.7824,0.7836,0
2007-02-16,0.7835,0.7871,0.7832,0.7868,0
2007-02-19,0.7869,0.7886,0.7845,0.786,0
2007-02-20,0.7861,0.7869,0.7849,0.7862,0
2007-02-21,0.786,0.7919,0.7851,0.7911,0
2007-02-22,0.7914,0.7914,0.7873,0.7889,0
2007-02-23,0.7892,0.7923,0.788,0.7915,0
2007-02-26,0.7922,0.7943,0.791,0.7935,0
2007-02-27,0.7937,0.7944,0.7871,0.7873,0
2007-02-28,0.7872,0.7893,0.7853,0.7875,0
2007-03-01,0.7875,0.7883,0.7835,0.7841,0
2007-03-02,0.7842,0.7861,0.781,0.782,0
2007-03-05,0.7822,0.7822,0.7681,0.7682,0
2007-03-06,0.7684,0.7754,0.768,0.7745,0
2007-03-07,0.7746,0.7795,0.7739,0.7768,0
2007-03-08,0.777,0.7789,0.775,0.7774,0
2007-03-09,0.7771,0.7814,0.777,0.7799,0
2007-03-12,0.7808,0.7871,0.7796,0.7865,0
2007-03-13,0.7867,0.7883,0.7797,0.7801,0
2007-03-14,0.7804,0.7874,0.7801,0.7868,0
2007-03-15,0.7871,0.7896,0.7847,0.7878,0
2007-03-16,0.7876,0.7973,0.7876,0.7957,0
2007-03-19,0.7941,0.8032,0.7933,0.8018,0
2007-03-20,0.8019,0.8038,0.7962,0.803,0
2007-03-21,0.8032,0.8087,0.8001,0.8084,0
2007-03-22,0.8083,0.809,0.805,0.8055,0
2007-03-23,0.8056,0.8077,0.8043,0.8047,0
2007-03-26,0.8051,0.8105,0.8027,0.8098,0
2007-03-27,0.8099,0.8108,0.8065,0.8077,0
2007-03-28,0.8076,0.8081,0.8037,0.8052,0
2007-03-29,0.8054,0.8098,0.805,0.8073,0
2007-03-30,0.8072,0.8126,0.8056,0.8084,0
2007-04-02,0.8095,0.8181,0.8081,0.8169,0
2007-04-03,0.8167,0.8173,0.8115,0.8129,0
2007-04-04,0.8127,0.8194,0.8062,0.8184,0
2007-04-05,0.8183,0.821,0.8163,0.8195,0
2007-04-06,0.8192,0.8201,0.8151,0.8162,0
2007-04-09,0.8165,0.8174,0.8151,0.8167,0
2007-04-10,0.8169,0.8266,0.8158,0.8255,0
2007-04-11,0.8256,0.8266,0.8234,0.8253,0
2007-04-12,0.825,0.8295,0.8231,0.8291,0
2007-04-13,0.8289,0.8338,0.8289,0.8333,0
2007-04-16,0.8342,0.8358,0.8311,0.8323,0
2007-04-17,0.8324,0.8385,0.8314,0.8367,0
2007-04-18,0.8366,0.8389,0.8314,0.8389,0
2007-04-19,0.8388,0.8388,0.8281,0.8356,0
2007-04-20,0.8359,0.8378,0.8338,0.8375,0
2007-04-23,0.8374,0.8375,0.8314,0.8323,0
2007-04-24,0.8324,0.8338,0.8232,0.8277,0
2007-04-25,0.8278,0.8357,0.8271,0.8352,0
2007-04-26,0.8353,0.8354,0.825,0.8263,0
2007-04-27,0.826,0.8336,0.8238,0.8298,0
2007-04-30,0.8285,0.8329,0.8256,0.8295,0
2007-05-01,0.8295,0.8327,0.827,0.8274,0
2007-05-02,0.8275,0.8281,0.822,0.8241,0
2007-05-03,0.8242,0.8257,0.8221,0.8232,0
2007-05-04,0.8234,0.8235,0.8169,0.8213,0
2007-05-07,0.821,0.8264,0.8203,0.8245,0
2007-05-08,0.8242,0.8307,0.8241,0.8281,0
2007-05-09,0.828,0.8306,0.8263,0.8273,0
2007-05-10,0.8274,0.8334,0.8235,0.8253,0
2007-05-11,0.8252,0.8327,0.8228,0.8314,0
2007-05-14,0.8318,0.835,0.8317,0.832,0
2007-05-15,0.8321,0.8346,0.8302,0.8336,0
2007-05-16,0.8335,0.8338,0.823,0.8235,0
2007-05-17,0.8237,0.8269,0.8202,0.823,0
2007-05-18,0.8231,0.8256,0.8205,0.8227,0
2007-05-21,0.8238,0.8246,0.8181,0.8212,0
2007-05-22,0.821,0.823,0.8185,0.8191,0
2007-05-23,0.8192,0.8266,0.8192,0.8227,0
2007-05-24,0.8228,0.8235,0.8178,0.8184,0
2007-05-25,0.8183,0.8217,0.8173,0.8177,0
2007-05-28,0.8183,0.8198,0.818,0.8192,0
2007-05-29,0.8195,0.821,0.8162,0.8181,0
2007-05-30,0.8183,0.8238,0.8173,0.823,0
2007-05-31,0.8228,0.8291,0.8214,0.8267,0
2007-06-01,0.827,0.8329,0.827,0.8329,0
2007-06-04,0.8324,0.8346,0.8309,0.8345,0
2007-06-05,0.8343,0.8406,0.8335,0.837,0
2007-06-06,0.8371,0.8438,0.8368,0.8413,0
2007-06-07,0.8411,0.8475,0.8386,0.8407,0
2007-06-08,0.8406,0.8447,0.8364,0.8447,0
2007-06-11,0.844,0.8443,0.8389,0.8432,0
2007-06-12,0.8431,0.8446,0.839,0.84,0
2007-06-13,0.8402,0.8424,0.8357,0.8396,0
2007-06-14,0.8395,0.8406,0.8332,0.8353,0
2007-06-15,0.8352,0.8421,0.835,0.842,0
2007-06-18,0.8414,0.8452,0.8398,0.8423,0
2007-06-19,0.8424,0.8469,0.842,0.8461,0
2007-06-20,0.8463,0.8475,0.8428,0.8431,0
2007-06-21,0.843,0.8474,0.8429,0.8472,0
2007-06-22,0.8469,0.8493,0.8454,0.8471,0
2007-06-25,0.8482,0.8497,0.846,0.8473,0
2007-06-26,0.8472,0.851,0.8451,0.8453,0
2007-06-27,0.8452,0.8459,0.8355,0.8388,0
2007-06-28,0.8387,0.8469,0.8382,0.8467,0
2007-06-29,0.8468,0.8521,0.8461,0.8492,0
2007-07-02,0.8525,0.8599,0.8496,0.8591,0
2007-07-03,0.859,0.8599,0.854,0.8545,0
2007-07-04,0.8548,0.8589,0.8542,0.8574,0
2007-07-05,0.8575,0.8608,0.8553,0.8558,0
2007-07-06,0.8561,0.8589,0.8549,0.8581,0
2007-07-09,0.858,0.8613,0.8568,0.8602,0
2007-07-10,0.8601,0.8634,0.8565,0.8605,0
2007-07-11,0.8603,0.8639,0.8573,0.8631,0
2007-07-12,0.863,0.8668,0.8603,0.8665,0
2007-07-13,0.8667,0.8716,0.8653,0.8711,0
2007-07-16,0.87,0.8759,0.8696,0.872,0
2007-07-17,0.8721,0.8751,0.8708,0.8725,0
2007-07-18,0.8726,0.8787,0.8717,0.8775,0
2007-07-19,0.8776,0.8808,0.8762,0.8799,0
2007-07-20,0.8802,0.8833,0.8752,0.8801,0
2007-07-23,0.8797,0.8842,0.879,0.8827,0
2007-07-24,0.8828,0.8862,0.8805,0.8811,0
2007-07-25,0.8816,0.887,0.8786,0.8845,0
2007-07-26,0.8844,0.8867,0.8666,0.8683,0
2007-07-27,0.8684,0.8766,0.8509,0.8517,0
2007-07-30,0.8482,0.8582,0.8458,0.8581,0
2007-07-31,0.8582,0.8614,0.8495,0.8496,0
2007-08-01,0.8497,0.8567,0.8446,0.8563,0
2007-08-02,0.8564,0.8602,0.8491,0.858,0
2007-08-03,0.8579,0.8602,0.8536,0.8547,0
2007-08-06,0.8534,0.859,0.852,0.8583,0
2007-08-07,0.8584,0.8591,0.8513,0.8549,0
2007-08-08,0.8553,0.8635,0.8539,0.8622,0
2007-08-09,0.8621,0.8662,0.8484,0.8496,0
2007-08-10,0.8495,0.8511,0.8399,0.8444,0
2007-08-13,0.8464,0.8504,0.8407,0.8418,0
2007-08-14,0.842,0.8427,0.8337,0.8338,0
2007-08-15,0.8339,0.8346,0.8178,0.8178,0
2007-08-16,0.818,0.8201,0.782,0.7953,0
2007-08-17,0.7954,0.8008,0.7675,0.7975,0
2007-08-20,0.7991,0.8092,0.7891,0.8067,0
2007-08-21,0.8064,0.8078,0.7956,0.8002,0
2007-08-22,0.7994,0.8092,0.7969,0.8082,0
2007-08-23,0.8083,0.8215,0.8073,0.8195,0
2007-08-24,0.8196,0.8272,0.8152,0.8272,0
2007-08-27,0.8278,0.8333,0.8256,0.826,0
2007-08-28,0.8261,0.8277,0.8129,0.8135,0
2007-08-29,0.8137,0.8234,0.805,0.8214,0
2007-08-30,0.8212,0.8216,0.8127,0.8153,0
2007-08-31,0.8154,0.8251,0.8106,0.8184,0
2007-09-03,0.8164,0.8238,0.8164,0.8225,0
2007-09-04,0.8224,0.827,0.8199,0.8246,0
2007-09-05,0.8245,0.8287,0.8182,0.8217,0
2007-09-06,0.8215,0.8297,0.8187,0.8288,0
2007-09-07,0.8289,0.8309,0.8228,0.8264,0
2007-09-10,0.8266,0.8267,0.8171,0.8253,0
2007-09-11,0.8254,0.8349,0.8236,0.8336,0
2007-09-12,0.8337,0.8434,0.8326,0.8413,0
2007-09-13,0.8408,0.8438,0.8342,0.8348,0
2007-09-14,0.8349,0.843,0.8347,0.8419,0
2007-09-17,0.8417,0.8456,0.8311,0.8328,0
2007-09-18,0.833,0.8529,0.8275,0.8515,0
2007-09-19,0.8516,0.857,0.8486,0.8561,0
2007-09-20,0.856,0.8659,0.8551,0.8628,0
2007-09-21,0.8626,0.8703,0.8605,0.8668,0
2007-09-24,0.8678,0.8699,0.8656,0.8678,0
2007-09-25,0.8679,0.8738,0.8612,0.8735,0
2007-09-26,0.8733,0.877,0.8713,0.8766,0
2007-09-27,0.8767,0.8833,0.8749,0.8796,0
2007-09-28,0.8794,0.8886,0.8785,0.8878,0
2007-10-01,0.8886,0.8948,0.8853,0.8941,0
2007-10-02,0.8942,0.8948,0.8807,0.8812,0
2007-10-03,0.8815,0.8914,0.8812,0.8827,0
2007-10-04,0.8826,0.8899,0.8795,0.8879,0
2007-10-05,0.888,0.9003,0.8865,0.8973,0
2007-10-08,0.8997,0.9032,0.8919,0.8929,0
2007-10-09,0.8928,0.9012,0.8912,0.9006,0
2007-10-10,0.9007,0.9009,0.8939,0.8968,0
2007-10-11,0.8969,0.9059,0.8966,0.9007,0
2007-10-12,0.9006,0.9051,0.8951,0.9045,0
2007-10-15,0.9059,0.9077,0.8958,0.9002,0
2007-10-16,0.9001,0.9012,0.8822,0.8895,0
2007-10-17,0.8894,0.8971,0.8815,0.8916,0
2007-10-18,0.8915,0.8971,0.888,0.8945,0
2007-10-19,0.8944,0.8992,0.889,0.8902,0
2007-10-22,0.8891,0.8915,0.8748,0.887,0
2007-10-23,0.8875,0.899,0.8855,0.8977,0
2007-10-24,0.8975,0.9046,0.8935,0.903,0
2007-10-25,0.9031,0.9093,0.9009,0.9085,0
2007-10-26,0.9083,0.9186,0.9076,0.9182,0
2007-10-29,0.9216,0.927,0.9185,0.9231,0
2007-10-30,0.9228,0.9229,0.9146,0.9197,0
2007-10-31,0.92,0.9342,0.9189,0.9317,0
2007-11-01,0.9318,0.9336,0.9107,0.9136,0
2007-11-02,0.9135,0.9246,0.9135,0.9231,0
2007-11-05,0.9214,0.9223,0.9156,0.9214,0
2007-11-06,0.9211,0.9313,0.9204,0.9311,0
2007-11-07,0.9309,0.9398,0.9187,0.923,0
2007-11-08,0.9225,0.9331,0.9218,0.9264,0
2007-11-09,0.9265,0.9319,0.91,0.9115,0
2007-11-12,0.9052,0.9088,0.8752,0.8802,0
2007-11-13,0.8799,0.9,0.8775,0.8994,0
2007-11-14,0.8993,0.9068,0.893,0.8955,0
2007-11-15,0.8954,0.9015,0.883,0.8852,0
2007-11-16,0.8853,0.894,0.8816,0.8926,0
2007-11-19,0.8942,0.8995,0.8802,0.8827,0
2007-11-20,0.8828,0.8952,0.8757,0.8945,0
2007-11-21,0.8946,0.8946,0.8651,0.8715,0
2007-11-22,0.8713,0.8788,0.868,0.8723,0
2007-11-23,0.8722,0.8777,0.8684,0.8775,0
2007-11-26,0.878,0.8868,0.8666,0.8697,0
2007-11-27,0.87,0.8812,0.8697,0.8764,0
2007-11-28,0.8767,0.8918,0.8719,0.8876,0
2007-11-29,0.8879,0.8884,0.8774,0.8811,0
2007-11-30,0.8813,0.8894,0.8805,0.8839,0
2007-12-03,0.885,0.8851,0.8785,0.8802,0
2007-12-04,0.8804,0.8811,0.8696,0.8714,0
2007-12-05,0.8715,0.8734,0.8659,0.8703,0
2007-12-06,0.8707,0.8795,0.8689,0.8786,0
2007-12-07,0.8788,0.8826,0.8741,0.876,0
2007-12-10,0.8756,0.8867,0.8741,0.8862,0
2007-12-11,0.8858,0.8895,0.871,0.8742,0
2007-12-12,0.874,0.8906,0.874,0.8834,0
2007-12-13,0.8836,0.8867,0.8733,0.8765,0
2007-12-14,0.8767,0.8792,0.8604,0.8605,0
2007-12-17,0.8634,0.8648,0.8557,0.8585,0
2007-12-18,0.8582,0.8642,0.8551,0.8611,0
2007-12-19,0.8614,0.8634,0.8557,0.8583,0
2007-12-20,0.8584,0.8603,0.857,0.8585,0
2007-12-21,0.8586,0.8695,0.8585,0.8673,0
2007-12-24,0.868,0.8718,0.8672,0.871,0
2007-12-26,0.8726,0.8746,0.8722,0.8739,0
2007-12-27,0.874,0.8793,0.871,0.877,0
2007-12-28,0.8766,0.8788,0.8721,0.8762,0
2007-12-31,0.8769,0.8827,0.8752,0.8775,0
2008-01-02,0.8793,0.8844,0.8789,0.8842,0
2008-01-03,0.8841,0.8846,0.8785,0.8802,0
2008-01-04,0.8807,0.8836,0.8699,0.8721,0
2008-01-07,0.8714,0.8747,0.8683,0.8726,0
2008-01-08,0.8728,0.8838,0.8705,0.8795,0
2008-01-09,0.8793,0.8856,0.8784,0.8837,0
2008-01-10,0.8836,0.8975,0.881,0.8942,0
2008-01-11,0.8943,0.897,0.89,0.8908,0
2008-01-14,0.8916,0.9002,0.8909,0.8986,0
2008-01-15,0.8988,0.9018,0.878,0.8813,0
2008-01-16,0.8811,0.8865,0.8743,0.8791,0
2008-01-17,0.879,0.8879,0.8759,0.8779,0
